MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,DEST,DEP_DELAY,DISTANCE,DEP_TIME_M,CRS_ARR_M,Temperature,Humidity,Wind,Wind Speed,Pressure,Condition,sch_dep,sch_arr,TAXI_OUT
11,2,6,4,56,-5,2586,485,706,46,61,6,9,30.24,3,47,18,17
11,2,6,3,27,-10,2248,485,666,46,61,6,9,30.24,3,47,18,30
11,2,6,4,26,1,828,486,643,46,61,6,9,30.24,3,47,18,15
11,2,6,1,31,-4,1089,486,684,46,61,6,9,30.24,3,47,18,17
11,2,6,3,47,-2,427,486,592,46,61,6,9,30.24,3,47,18,12
11,2,6,4,58,4,1598,489,718,46,61,6,9,30.24,3,47,18,23
11,2,6,4,40,-1,2454,489,677,46,61,6,9,30.24,3,47,18,20
11,2,6,4,57,-5,2569,490,698,46,61,6,9,30.24,3,47,18,15
11,2,6,0,3,7,765,492,580,46,61,6,9,30.24,3,47,18,18
11,2,6,4,23,18,1417,498,673,46,61,6,9,30.24,3,47,18,29
11,2,6,1,62,-8,1623,501,752,46,61,6,9,30.24,3,47,18,28
11,2,6,1,17,-6,1391,503,689,46,61,6,9,30.24,3,47,18,17
11,2,6,4,27,-6,2248,504,666,46,61,6,9,30.24,3,47,18,19
11,2,6,4,1,-5,760,505,654,46,61,6,9,30.24,3,47,18,17
11,2,6,0,15,-8,213,507,597,46,61,6,9,30.24,3,47,18,17
11,2,6,3,4,-7,187,508,589,46,61,6,9,30.24,3,47,18,23
11,2,6,4,62,-7,1623,508,746,46,61,6,9,30.24,3,47,18,24
11,2,6,0,9,-10,184,510,602,46,61,6,9,30.24,3,47,18,19
11,2,6,3,59,6,1990,511,706,46,61,6,9,30.24,3,47,18,22
11,2,6,0,47,32,427,517,593,46,61,6,9,30.24,3,47,18,16
11,2,6,0,10,-2,636,518,670,46,61,6,9,30.24,3,47,18,21
11,2,6,0,22,-8,228,532,622,48,54,1,5,30.23,3,47,18,14
11,2,6,4,2,-14,1521,541,733,48,54,1,5,30.23,3,36,11,32
11,2,6,1,28,-11,2475,544,749,48,54,1,5,30.23,3,36,11,13
11,2,6,0,54,-5,718,545,689,48,54,1,5,30.23,3,36,11,17
11,2,6,3,58,-1,1598,549,782,48,54,1,5,30.23,3,36,11,16
11,2,6,3,56,-7,2586,555,779,48,54,1,5,30.23,3,36,11,16
11,2,6,3,30,-5,944,555,736,48,54,1,5,30.23,3,36,11,20
11,2,6,0,18,-4,509,558,687,48,54,1,5,30.23,3,36,11,16
11,2,6,3,61,-7,1041,561,752,48,54,1,5,30.23,3,36,11,16
11,2,6,2,57,1,2569,561,770,48,54,1,5,30.23,3,36,11,27
11,2,6,2,55,-8,2422,562,770,48,54,1,5,30.23,3,36,11,36
11,2,6,2,56,-7,2586,563,785,48,54,1,5,30.23,3,36,11,27
11,2,6,3,4,-7,187,568,645,48,54,1,5,30.23,3,36,11,15
11,2,6,0,37,-6,290,569,655,48,54,1,5,30.23,3,36,11,15
11,2,6,8,13,-3,483,577,689,48,54,1,5,30.23,3,36,11,20
11,2,6,7,36,-2,740,578,685,48,54,1,5,30.23,3,36,11,14
11,2,6,0,24,-4,665,581,721,48,54,1,5,30.23,3,36,11,19
11,2,6,0,48,-10,288,587,687,48,54,1,5,30.23,3,36,11,16
11,2,6,3,20,-3,1069,587,778,48,54,1,5,30.23,3,36,11,17
11,2,6,4,28,-7,2475,588,775,48,54,1,5,30.23,3,36,11,18
11,2,6,5,21,-7,4983,593,900,49,54,10,6,30.21,18,36,11,17
11,2,6,3,28,-7,2475,601,804,49,54,10,6,30.21,18,14,20,19
11,2,6,3,39,-3,1028,602,785,49,54,10,6,30.21,18,14,20,11
11,2,6,1,42,-3,2153,652,807,51,54,0,0,30.17,18,14,20,16
11,2,6,1,56,-7,2586,653,862,51,54,0,0,30.17,18,14,20,22
11,2,6,1,28,-7,2475,653,848,51,54,0,0,30.17,18,14,20,14
11,2,6,1,31,-6,1089,654,840,51,54,0,0,30.17,18,14,20,22
11,2,6,0,63,-3,209,657,732,51,54,0,0,30.17,18,14,20,28
11,2,6,3,30,-7,944,658,840,51,54,0,0,30.17,18,14,20,22
11,2,6,0,4,2,187,661,735,51,54,0,0,30.17,18,27,17,20
11,2,6,3,7,65,301,664,684,51,54,0,0,30.17,18,27,17,20
11,2,6,2,28,-9,2475,681,890,51,54,0,0,30.17,18,27,17,20
11,2,6,3,39,-6,1028,683,870,51,54,0,0,30.17,18,27,17,15
11,2,6,2,56,-7,2586,683,905,51,54,0,0,30.17,18,27,17,24
11,2,6,4,56,0,2586,685,893,51,54,0,0,30.17,18,27,17,12
11,2,6,4,32,5,1029,685,802,51,54,0,0,30.17,18,27,17,15
11,2,6,3,20,-3,1069,687,878,51,54,0,0,30.17,18,27,17,18
11,2,6,6,11,63,425,692,737,51,54,0,0,30.17,18,27,17,18
11,2,6,4,12,-11,541,694,837,51,54,0,0,30.17,18,27,17,18
11,2,6,4,28,-4,2475,701,886,51,54,0,0,30.17,18,27,17,17
11,2,6,4,20,-4,1069,701,880,51,54,0,0,30.17,18,27,17,14
11,2,6,7,7,2,301,702,791,51,54,0,0,30.17,18,27,17,14
11,2,6,4,55,14,2422,710,895,51,54,0,0,30.17,18,27,17,18
11,2,6,3,50,-10,264,715,802,51,56,13,6,30.14,18,27,17,24
11,2,6,4,1,-2,760,717,860,51,56,13,6,30.14,18,27,17,31
11,2,6,3,6,-9,266,721,802,51,56,13,6,30.14,18,22,24,19
11,2,6,3,28,1,2475,721,913,51,56,13,6,30.14,18,22,24,34
11,2,6,0,47,-5,427,725,836,51,56,13,6,30.14,18,22,24,27
11,2,6,0,6,-3,266,727,808,51,56,13,6,30.14,18,22,24,33
11,2,6,1,12,-8,541,730,858,51,56,13,6,30.14,18,22,24,23
11,2,6,0,11,13,425,733,826,51,56,13,6,30.14,18,22,24,24
11,2,6,1,28,-8,2475,742,939,51,56,13,6,30.14,18,22,24,18
11,2,6,1,31,-1,1089,748,934,51,56,13,6,30.14,18,22,24,17
11,2,6,8,4,-1,187,769,846,51,56,13,6,30.14,18,22,24,23
11,2,6,4,58,49,1598,774,957,51,61,14,5,30.11,18,22,24,17
11,2,6,7,36,-1,740,777,884,51,61,14,5,30.11,18,22,24,17
11,2,6,3,23,-6,1417,780,976,51,61,14,5,30.11,18,20,33,13
11,2,6,0,7,-9,301,796,889,51,61,14,5,30.11,18,20,33,21
11,2,6,1,12,-6,541,805,937,51,61,14,5,30.11,18,20,33,25
11,2,6,2,28,0,2475,805,1005,51,61,14,5,30.11,18,20,33,16
11,2,6,0,22,-4,228,811,890,51,61,14,5,30.11,18,20,33,29
11,2,6,1,42,2,2153,812,963,51,61,14,5,30.11,18,20,33,27
11,2,6,4,10,-4,636,821,951,51,61,14,5,30.11,18,20,33,31
11,2,6,3,20,-4,1069,822,1013,51,61,14,5,30.11,18,20,33,26
11,2,6,4,1,-6,760,823,971,51,61,14,5,30.11,18,20,33,28
11,2,6,6,3,-14,765,826,938,51,61,14,5,30.11,18,20,33,27
11,2,6,3,58,1,1598,840,1068,51,63,11,6,30.09,18,25,38,25
11,2,6,3,4,4,187,857,921,51,63,11,6,30.09,18,25,38,16
11,2,6,1,28,-7,2475,863,1063,51,63,11,6,30.09,18,25,38,16
11,2,6,3,28,-5,2475,864,1064,51,63,11,6,30.09,18,25,38,12
11,2,6,3,64,9,1005,865,1035,51,63,11,6,30.09,18,25,38,15
11,2,6,3,10,15,636,871,987,51,63,11,6,30.09,18,25,38,12
11,2,6,3,39,7,1028,876,1049,51,63,11,6,30.09,18,25,38,16
11,2,6,0,54,-8,718,887,1034,51,63,11,6,30.09,18,25,38,40
11,2,6,0,47,-11,427,888,1023,51,63,11,6,30.09,18,25,38,19
11,2,6,0,13,-6,483,889,1010,51,63,11,6,30.09,18,25,38,14
11,2,6,4,27,-6,2248,889,1056,51,63,11,6,30.09,18,25,38,19
11,2,6,4,16,-6,1626,889,1039,51,63,11,6,30.09,18,25,38,14
11,2,6,0,43,-5,340,890,1009,51,63,11,6,30.09,18,25,38,35
11,2,6,3,54,6,718,894,1029,50,66,9,5,30.08,18,25,38,15
11,2,6,0,15,-4,213,895,992,50,66,9,5,30.08,18,25,38,29
11,2,6,3,20,0,1069,900,1091,50,66,9,5,30.08,18,26,34,11
11,2,6,3,33,0,1182,900,1051,50,66,9,5,30.08,18,26,34,17
11,2,6,3,1,17,760,902,1041,50,66,9,5,30.08,18,26,34,13
11,2,6,4,18,-6,509,909,1051,50,66,9,5,30.08,18,26,34,17
11,2,6,8,4,-4,187,916,1023,50,66,9,5,30.08,18,26,34,18
11,2,6,8,13,-13,483,916,1046,50,66,9,5,30.08,18,26,34,13
11,2,6,6,37,-12,290,918,1022,50,66,9,5,30.08,18,26,34,14
11,2,6,4,23,-1,1417,919,1115,50,66,9,5,30.08,18,26,34,13
11,2,6,4,1,-7,760,921,1079,50,66,9,5,30.08,18,26,34,14
11,2,6,3,58,-4,1598,925,1162,50,66,9,5,30.08,18,26,34,15
11,2,6,3,56,-4,2586,926,1154,50,66,9,5,30.08,18,26,34,13
11,2,6,4,28,-3,2475,927,1125,50,66,9,5,30.08,18,26,34,17
11,2,6,4,30,-1,944,934,1115,50,66,9,5,30.08,18,26,34,13
11,2,6,1,31,4,1089,934,1123,50,66,9,5,30.08,18,26,34,13
11,2,6,4,64,-2,1005,948,1129,50,66,9,5,30.08,18,26,34,12
11,2,6,4,56,-6,2586,950,1172,50,66,9,5,30.08,18,26,34,15
11,2,6,6,9,-5,184,954,1034,48,71,1,3,30.07,18,26,34,16
11,2,6,0,50,-5,264,954,1061,48,71,1,3,30.07,18,26,34,14
11,2,6,3,36,-3,740,956,1072,48,71,1,3,30.07,18,26,34,10
11,2,6,4,59,-1,1990,958,1158,48,71,1,3,30.07,18,26,34,15
11,2,6,7,36,0,740,959,1069,48,71,1,3,30.07,18,26,34,16
11,2,6,3,26,82,828,959,1028,48,71,1,3,30.07,18,26,34,10
11,2,6,1,27,2,2248,961,1133,48,71,1,3,30.07,18,29,35,17
11,2,6,4,33,7,1182,967,1099,48,71,1,3,30.07,18,29,35,10
11,2,6,3,29,-1,2465,971,1170,48,71,1,3,30.07,18,29,35,13
11,2,6,1,56,-5,2586,975,1200,48,71,1,3,30.07,18,29,35,16
11,2,6,6,47,-11,427,975,1097,48,71,1,3,30.07,18,29,35,15
11,2,6,3,8,-12,2465,978,1187,48,71,1,3,30.07,18,29,35,15
11,2,6,3,30,2,944,980,1154,48,71,1,3,30.07,18,29,35,13
11,2,6,1,42,-5,2153,980,1145,48,71,1,3,30.07,18,29,35,14
11,2,6,3,52,-10,2446,980,1175,48,71,1,3,30.07,18,29,35,10
11,2,6,3,28,21,2475,981,1161,48,71,1,3,30.07,18,29,35,23
11,2,6,4,20,42,1069,982,1128,48,71,1,3,30.07,18,29,35,28
11,2,6,3,20,-2,1069,988,1177,48,71,1,3,30.07,18,29,35,27
11,2,6,1,36,33,740,993,1077,48,71,1,3,30.07,18,29,35,23
11,2,6,4,55,1,2422,994,1193,48,71,1,3,30.07,18,29,35,27
11,2,6,6,43,101,340,995,999,48,71,1,3,30.07,18,29,35,27
11,2,6,0,46,-5,273,995,1090,48,71,1,3,30.07,18,29,35,22
11,2,6,6,14,10,589,1005,1131,48,71,1,3,30.07,18,29,35,12
11,2,6,4,32,1,1029,1006,1135,48,71,1,3,30.07,18,29,35,19
11,2,6,6,24,82,665,1006,1072,48,71,1,3,30.07,18,29,35,12
11,2,6,3,51,-8,1074,1011,1211,47,77,1,5,30.06,16,29,35,15
11,2,6,2,28,-3,2475,1012,1225,47,77,1,5,30.06,16,29,35,27
11,2,6,2,56,-8,2586,1012,1245,47,77,1,5,30.06,16,29,35,25
11,2,6,1,28,-7,2475,1013,1225,47,77,1,5,30.06,16,29,35,25
11,2,6,4,52,-2,2446,1013,1199,47,77,1,5,30.06,16,29,35,27
11,2,6,1,12,9,541,1019,1141,47,77,1,5,30.06,16,29,35,14
11,2,6,3,47,1,427,1027,1131,47,77,1,5,30.06,16,20,31,15
11,2,6,3,28,-6,2475,1034,1234,47,77,1,5,30.06,16,20,31,15
11,2,6,4,1,15,760,1034,1168,47,77,1,5,30.06,16,20,31,11
11,2,6,4,27,-6,2248,1043,1221,47,77,1,5,30.06,16,20,31,18
11,2,6,3,60,-8,2521,1044,1251,47,77,1,5,30.06,16,20,31,13
11,2,6,3,55,-10,2422,1067,1279,47,77,1,5,30.06,16,20,31,17
11,2,6,1,31,-10,1089,1069,1275,47,77,1,5,30.06,16,20,31,22
11,2,6,1,12,-8,541,1072,1216,47,77,2,5,30.05,16,20,31,18
11,2,6,3,35,-7,2429,1073,1270,47,77,2,5,30.05,16,20,31,15
11,2,6,4,31,152,1089,1081,1120,47,77,2,5,30.05,16,34,32,23
11,2,6,0,22,-14,228,1081,1183,47,77,2,5,30.05,16,34,32,15
11,2,6,0,24,-6,665,1089,1241,47,77,2,5,30.05,16,34,32,10
11,2,6,7,3,-3,765,1092,1191,47,77,2,5,30.05,16,34,32,9
11,2,6,4,15,-2,213,1093,1189,47,77,2,5,30.05,16,34,32,21
11,2,6,4,53,-7,1587,1098,1292,47,77,2,5,30.05,16,34,32,15
11,2,6,4,17,-2,1391,1098,1283,47,77,2,5,30.05,16,34,32,14
11,2,6,4,55,-11,2422,1099,1315,47,77,2,5,30.05,16,34,32,23
11,2,6,4,42,4,2153,1099,1245,47,77,2,5,30.05,16,34,32,24
11,2,6,1,53,-6,1587,1103,1309,47,77,2,5,30.05,16,34,32,15
11,2,6,1,28,-7,2475,1103,1317,47,77,2,5,30.05,16,34,32,16
11,2,6,3,7,-10,301,1105,1205,47,77,2,5,30.05,16,34,32,19
11,2,6,2,55,-9,2422,1111,1325,47,77,2,5,30.05,16,34,32,25
11,2,6,0,26,17,828,1112,1255,47,77,2,5,30.05,16,34,32,23
11,2,6,3,30,50,944,1119,1245,47,77,2,5,30.05,16,34,32,28
11,2,6,4,1,-2,760,1123,1276,47,77,2,5,30.05,16,34,32,12
11,2,6,3,20,-5,1069,1125,1318,47,77,2,5,30.05,16,34,32,24
11,2,6,3,63,-11,209,1128,1215,47,77,2,5,30.05,16,34,32,12
11,2,6,0,14,-5,589,1130,1274,47,77,2,5,30.05,16,34,32,20
11,2,6,1,12,-4,541,1135,1276,47,77,2,5,30.05,16,34,32,17
11,2,6,4,18,-8,509,1137,1277,47,77,2,5,30.05,16,34,32,20
11,2,6,4,2,16,1521,1141,1312,47,77,2,5,30.05,16,39,24,13
11,2,6,4,28,-3,2475,1152,1345,47,77,2,5,30.05,16,39,24,11
11,2,6,6,37,-13,290,1156,1261,47,77,2,5,30.05,16,39,24,25
11,2,6,0,6,-5,266,1160,1268,47,77,2,5,30.05,16,39,24,22
11,2,6,4,33,-7,1182,1162,1314,48,77,5,5,30.05,16,39,24,25
11,2,6,4,64,-6,1005,1162,1350,48,77,5,5,30.05,16,39,24,28
11,2,6,4,30,-2,944,1163,1347,48,77,5,5,30.05,16,39,24,25
11,2,6,4,32,-4,1029,1165,1307,48,77,5,5,30.05,16,39,24,18
11,2,6,0,11,-4,425,1166,1304,48,77,5,5,30.05,16,39,24,23
11,2,6,3,59,-9,1990,1173,1389,48,77,5,5,30.05,16,39,24,36
11,2,6,3,28,-6,2475,1174,1387,48,77,5,5,30.05,16,39,24,34
11,2,6,3,27,0,2248,1176,1349,48,77,5,5,30.05,16,39,24,16
11,2,6,1,28,-3,2475,1197,1408,48,77,5,5,30.05,16,39,24,35
11,2,6,7,36,0,740,1199,1318,48,77,5,5,30.05,16,39,24,34
11,2,6,4,59,-1,1990,1199,1409,48,77,5,5,30.05,16,39,24,36
11,2,6,4,56,-4,2586,1201,1423,48,77,5,5,30.05,16,24,40,35
11,2,6,3,16,3,1626,1217,1369,48,77,5,5,30.05,16,24,40,28
11,2,6,4,58,3,1598,1218,13,48,77,5,5,30.05,16,24,40,29
11,2,6,3,26,-2,828,1228,1387,48,77,5,5,30.05,16,24,40,24
11,2,6,6,3,32,765,1231,1303,48,77,5,5,30.05,16,24,40,28
11,2,6,1,28,6,2475,1236,1435,48,77,5,5,30.05,16,24,40,17
11,2,6,3,42,16,2153,1242,1389,48,77,5,5,30.05,16,24,40,19
11,2,6,0,7,-5,301,1250,1355,48,77,5,5,30.05,16,24,40,22
11,2,6,0,43,-4,340,1256,1372,48,80,6,3,30.05,16,24,40,17
11,2,6,3,39,23,1028,1266,1426,48,80,6,3,30.05,16,28,22,13
11,2,6,3,44,15,1617,1275,59,48,80,6,3,30.05,16,28,22,17
11,2,6,3,28,-4,2475,1276,36,48,80,6,3,30.05,16,28,22,17
11,2,6,6,47,-8,427,1282,1401,48,80,6,3,30.05,16,28,22,22
11,2,6,0,37,-5,290,1284,1386,48,80,6,3,30.05,16,28,22,21
11,2,6,0,63,-4,209,1285,1378,48,80,6,3,30.05,16,28,22,20
11,2,6,0,9,-3,184,1286,1375,48,80,6,3,30.05,16,28,22,28
11,2,6,1,2,-3,1521,1286,41,48,80,6,3,30.05,16,28,22,24
11,2,6,3,27,-1,2248,1289,17,48,80,6,3,30.05,16,28,22,17
11,2,6,3,2,0,1521,1295,47,48,80,6,3,30.05,16,28,22,18
11,2,6,3,56,-4,2586,1305,79,48,80,6,3,30.05,16,28,22,17
11,2,6,3,51,-2,1074,1308,61,48,80,6,3,30.05,16,28,22,19
11,2,6,0,50,30,264,1312,1374,50,74,15,12,30.05,18,28,22,20
11,2,6,3,30,-2,944,1321,51,50,74,15,12,30.05,18,19,26,24
11,2,6,3,64,35,1005,1340,44,50,74,15,12,30.05,18,19,26,11
11,2,6,4,4,58,187,1348,1382,50,74,15,12,30.05,18,19,26,20
11,2,6,3,28,-5,2475,1355,114,50,74,15,12,30.05,18,19,26,15
11,2,6,1,42,76,2153,1358,1439,50,74,15,12,30.05,18,19,26,19
11,2,6,1,28,70,2475,1360,55,50,74,15,12,30.05,18,19,26,21
11,2,6,3,7,-13,301,1362,18,50,74,15,12,30.05,18,19,26,18
11,2,6,3,6,-12,266,1363,9,50,74,15,12,30.05,18,19,26,15
11,2,6,3,38,-4,150,1366,1429,50,74,15,12,30.05,18,19,26,23
11,2,6,3,4,-8,187,1367,3,50,74,15,12,30.05,18,19,26,21
11,2,6,1,4,-7,187,1373,22,49,56,15,10,30.05,18,19,26,17
11,2,6,3,50,1,264,1381,18,49,56,15,10,30.05,18,24,17,16
11,2,6,3,58,-2,1598,1398,188,49,56,15,10,30.05,18,24,17,20
11,2,6,3,5,4,1576,3,222,47,59,16,14,30.05,3,10,12,16
11,3,7,3,20,-1,1069,300,482,44,65,15,10,30.05,3,10,20,30
11,3,7,3,58,12,1598,313,583,44,65,15,10,30.05,3,10,20,25
11,3,7,3,10,-1,636,323,448,44,65,15,10,30.05,3,10,20,16
11,3,7,3,28,-3,2475,337,531,44,65,15,10,30.05,3,10,20,16
11,3,7,3,30,-2,944,343,513,44,65,15,10,30.05,3,10,20,14
11,3,7,3,29,-7,2465,352,547,43,65,16,12,30.05,3,10,20,13
11,3,7,4,1,-5,760,355,499,43,65,16,12,30.05,3,10,20,14
11,3,7,3,7,-4,301,361,445,43,65,16,12,30.05,3,16,22,14
11,3,7,1,15,-6,213,364,460,43,65,16,12,30.05,3,16,22,16
11,3,7,1,28,11,2475,371,568,43,65,16,12,30.05,3,16,22,24
11,3,7,1,31,-2,1089,373,569,43,65,16,12,30.05,3,16,22,20
11,3,7,1,12,-6,541,374,514,43,65,16,12,30.05,3,16,22,20
11,3,7,3,27,-7,2248,374,544,43,65,16,12,30.05,3,16,22,12
11,3,7,3,33,-8,1182,392,544,43,65,16,12,30.05,3,16,22,13
11,3,7,3,56,-6,2586,404,618,43,65,16,12,30.05,3,16,22,13
11,3,7,1,56,-7,2586,413,641,46,63,15,13,30.11,3,16,22,19
11,3,7,3,63,-7,209,413,493,46,63,15,13,30.11,3,16,22,17
11,3,7,3,50,-9,264,414,507,46,63,15,13,30.11,3,16,22,19
11,3,7,4,28,-6,2475,414,605,46,63,15,13,30.11,3,16,22,20
11,3,7,4,56,-5,2586,415,631,46,63,15,13,30.11,3,16,22,24
11,3,7,4,4,-5,187,415,502,46,63,15,13,30.11,3,16,22,20
11,3,7,1,31,-4,1089,416,614,46,63,15,13,30.11,3,16,22,22
11,3,7,4,59,-1,1990,418,620,46,63,15,13,30.11,3,16,22,19
11,3,7,4,32,-2,1029,418,552,46,63,15,13,30.11,3,16,22,26
11,3,7,4,55,-4,2422,421,618,46,63,15,13,30.11,3,33,33,27
11,3,7,4,58,-4,1598,422,717,46,63,15,13,30.11,3,33,33,33
11,3,7,3,28,-3,2475,422,624,46,63,15,13,30.11,3,33,33,28
11,3,7,2,55,-5,2422,425,630,46,63,15,13,30.11,3,33,33,20
11,3,7,7,36,3,740,428,533,46,63,15,13,30.11,3,33,33,21
11,3,7,3,54,15,718,434,562,46,63,15,13,30.11,3,33,33,27
11,3,7,2,40,-9,2454,436,640,46,63,15,13,30.11,3,33,33,30
11,3,7,3,26,-5,828,446,604,46,63,15,13,30.11,3,33,33,24
11,3,7,3,64,0,1005,447,627,46,63,15,13,30.11,3,33,33,30
11,3,7,3,6,-3,266,452,530,46,63,15,13,30.11,3,33,33,19
11,3,7,2,28,-7,2475,453,660,46,63,15,13,30.11,3,33,33,19
11,3,7,2,56,-7,2586,458,680,46,63,15,13,30.11,3,33,33,21
11,3,7,0,43,-6,340,460,565,46,63,15,13,30.11,3,33,33,15
11,3,7,3,51,12,1074,461,642,46,63,15,13,30.11,3,33,33,18
11,3,7,4,42,-2,2153,468,677,46,63,15,13,30.11,3,33,33,26
11,3,7,1,28,-10,2475,470,680,46,63,15,13,30.11,3,33,33,25
11,3,7,3,20,-5,1069,475,667,48,56,15,10,30.12,3,33,33,21
11,3,7,0,50,-5,264,475,576,48,56,15,10,30.12,3,33,33,26
11,3,7,4,16,-5,1626,475,631,48,56,15,10,30.12,3,33,33,18
11,3,7,3,7,-5,301,475,564,48,56,15,10,30.12,3,33,33,14
11,3,7,1,12,-3,541,477,618,48,56,15,10,30.12,3,33,33,18
11,3,7,4,23,-3,1417,477,673,48,56,15,10,30.12,3,33,33,13
11,3,7,6,37,-8,290,477,571,48,56,15,10,30.12,3,33,33,16
11,3,7,1,36,-3,740,477,594,48,56,15,10,30.12,3,33,33,25
11,3,7,3,28,-2,2475,478,676,48,56,15,10,30.12,3,33,33,26
11,3,7,0,7,-7,301,478,580,48,56,15,10,30.12,3,33,33,34
11,3,7,4,26,-7,828,478,643,48,56,15,10,30.12,3,33,33,20
11,3,7,4,33,-6,1182,479,614,48,56,15,10,30.12,3,33,33,25
11,3,7,4,20,-6,1069,479,659,48,56,15,10,30.12,3,33,33,24
11,3,7,4,30,-5,944,480,655,48,56,15,10,30.12,3,47,14,12
11,3,7,4,64,-5,1005,480,658,48,56,15,10,30.12,3,47,14,20
11,3,7,0,47,-3,427,482,596,48,56,15,10,30.12,3,47,14,20
11,3,7,3,47,-5,427,483,592,48,56,15,10,30.12,3,47,14,14
11,3,7,4,31,-1,1089,484,666,48,56,15,10,30.12,3,47,14,26
11,3,7,4,52,-1,2446,484,664,48,56,15,10,30.12,3,47,14,17
11,3,7,4,40,-4,2454,486,677,48,56,15,10,30.12,3,47,14,29
11,3,7,3,36,19,740,486,570,48,56,15,10,30.12,3,47,14,30
11,3,7,4,56,-4,2586,486,710,48,56,15,10,30.12,3,47,14,26
11,3,7,3,59,-9,1990,496,706,48,56,15,10,30.12,3,47,14,20
11,3,7,3,2,3,1521,505,696,48,56,15,10,30.12,3,47,14,20
11,3,7,4,1,-4,760,506,656,48,56,15,10,30.12,3,47,14,12
11,3,7,0,15,-8,213,507,602,48,56,15,10,30.12,3,47,14,14
11,3,7,4,28,-6,2475,509,703,48,56,15,10,30.12,3,47,14,17
11,3,7,4,27,-1,2248,509,670,48,56,15,10,30.12,3,47,14,15
11,3,7,3,28,3,2475,518,714,48,56,15,10,30.12,3,47,14,13
11,3,7,3,55,-4,2422,521,727,48,56,15,10,30.12,3,47,14,13
11,3,7,4,10,1,636,524,664,48,56,15,10,30.12,3,47,14,12
11,3,7,3,52,20,2446,530,706,48,56,15,10,30.12,3,47,14,14
11,3,7,0,22,-4,228,536,624,50,52,16,10,30.12,3,47,14,11
11,3,7,3,58,-7,1598,543,842,50,52,16,10,30.12,3,32,21,16
11,3,7,0,54,-6,718,544,691,50,52,16,10,30.12,3,32,21,16
11,3,7,0,4,-3,187,547,630,50,52,16,10,30.12,3,32,21,16
11,3,7,1,28,-6,2475,549,758,50,52,16,10,30.12,3,32,21,15
11,3,7,2,57,-9,2569,551,770,50,52,16,10,30.12,3,32,21,17
11,3,7,4,2,0,1521,555,735,50,52,16,10,30.12,3,32,21,15
11,3,7,3,30,-4,944,556,736,50,52,16,10,30.12,3,32,21,13
11,3,7,0,18,-3,509,559,689,50,52,16,10,30.12,3,32,21,19
11,3,7,3,56,-2,2586,560,779,50,52,16,10,30.12,3,32,21,11
11,3,7,0,37,-11,290,564,657,50,52,16,10,30.12,3,32,21,15
11,3,7,3,61,-3,1041,565,752,50,52,16,10,30.12,3,32,21,15
11,3,7,2,56,-4,2586,566,785,50,52,16,10,30.12,3,32,21,22
11,3,7,0,46,-7,273,568,648,50,52,16,10,30.12,3,32,21,17
11,3,7,0,36,-6,740,574,686,50,52,16,10,30.12,3,32,21,18
11,3,7,4,56,-5,2586,575,787,50,52,16,10,30.12,3,32,21,15
11,3,7,3,20,-6,1069,584,778,50,52,16,10,30.12,3,32,21,12
11,3,7,4,28,-5,2475,590,771,50,52,16,10,30.12,3,32,21,28
11,3,7,3,7,-9,301,590,684,50,52,16,10,30.12,3,32,21,9
11,3,7,5,21,-2,4983,598,975,52,49,15,10,30.12,3,32,21,13
11,3,7,3,39,-4,1028,601,785,52,49,15,10,30.12,3,19,19,14
11,3,7,3,28,-6,2475,602,804,52,49,15,10,30.12,3,19,19,15
11,3,7,4,27,-7,2248,618,788,52,49,15,10,30.12,3,19,19,16
11,3,7,6,11,-9,425,620,745,52,49,15,10,30.12,3,19,19,17
11,3,7,0,4,-5,187,625,712,52,49,15,10,30.12,3,19,19,14
11,3,7,4,57,133,2569,628,703,52,49,15,10,30.12,3,19,19,22
11,3,7,0,9,113,184,633,606,52,49,15,10,30.12,3,19,19,18
11,3,7,3,4,209,187,636,500,52,49,15,10,30.12,3,19,19,21
11,3,7,1,42,-1,2153,650,877,52,49,15,10,30.12,3,19,19,33
11,3,7,0,63,-8,209,652,731,52,47,15,12,30.11,18,19,19,41
11,3,7,1,28,-6,2475,654,858,52,47,15,12,30.11,18,19,19,33
11,3,7,3,56,-4,2586,655,872,52,47,15,12,30.11,18,19,19,29
11,3,7,3,30,-4,944,656,835,52,47,15,12,30.11,18,19,19,30
11,3,7,8,15,-8,213,657,739,52,47,15,12,30.11,18,19,19,40
11,3,7,1,56,-3,2586,657,874,52,47,15,12,30.11,18,19,19,32
11,3,7,3,8,22,2465,659,833,52,47,15,12,30.11,18,19,19,31
11,3,7,1,31,-5,1089,660,858,52,47,15,12,30.11,18,30,23,28
11,3,7,4,32,-1,1029,667,795,52,47,15,12,30.11,18,30,23,31
11,3,7,3,39,-12,1028,677,870,52,47,15,12,30.11,18,30,23,27
11,3,7,4,30,-7,944,678,854,52,47,15,12,30.11,18,30,23,25
11,3,7,3,4,3,187,680,747,52,47,15,12,30.11,18,30,23,25
11,3,7,2,56,-9,2586,681,905,52,47,15,12,30.11,18,30,23,26
11,3,7,4,59,13,1990,684,862,52,47,15,12,30.11,18,30,23,16
11,3,7,2,28,-6,2475,684,890,52,47,15,12,30.11,18,30,23,28
11,3,7,4,56,0,2586,685,896,52,47,15,12,30.11,18,30,23,23
